Date,TotalRevenue,CostofRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailabletoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeasReported,TotalExpenses,NetIncomefromContinuing&DiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostofRevenue,ReconciledDepreciation,NetIncomefromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateforCalcs,TaxEffectofUnusualItems,Ticker,StockId,InterestIncome,EBITDA,EarningsfromEquityInterestNetofTax,AverageDilutionEarnings,CreditLossesProvision,NonInterestExpense,INTEREST_INCOME_AFTER_PROVISION_FOR_LOAN_LOSS,TotalMoneyMarketInvestments,RentExpenseSupplemental,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,IncomefromAssociates&OtherParticipatingInterests
ttm,11797000.0,7559000.0,4238000.0,3219000.0,1019000.0,-93000.0,21000.0,947000.0,192000.0,689000.0,689000.0,,,,,1019000.0,10778000.0,695000.0,695000.0,93000.0,-93000.0,1040000.0,7559000.0,182000.0,695000.0,,,1222000.0,0.0,0.0,GWW,9040,,,,,,,,,,,,
ttm,26196000.0,15863000.0,10333000.0,6411000.0,3922000.0,-435000.0,-191000.0,3296000.0,1110000.0,3073000.0,3073000.0,,,,,3610000.0,22274000.0,3073000.0,3348240.0,435000.0,-435000.0,3731000.0,14967000.0,1083000.0,3073000.0,-415000.0,-415000.0,5229000.0,0.0,-139760.0,MDLZ,9041,,,901000.0,,,,,,,,,
ttm,5388000.0,1376000.0,4012000.0,2756000.0,1256000.0,44000.0,13000.0,1313000.0,-1517000.0,2830000.0,2830000.0,,,,,1240000.0,4132000.0,2830000.0,2841680.0,42000.0,44000.0,1355000.0,1249000.0,148000.0,2830000.0,-16000.0,-16000.0,1519000.0,0.0,-4320.0,EA,9058,,,,,,,,,,,,
ttm,20392100.0,9167600.0,11224500.0,7633100.0,3591400.0,-112400.0,450000.0,3929000.0,730200.0,3634500.0,3635400.0,,,,,3591400.0,16800700.0,3681000.0,2833979.0,247100.0,-112400.0,4176100.0,9167600.0,1566100.0,3198800.0,448100.0,448100.0,5294100.0,0.0,83279.0,DHR,9059,134700.0,,,,,,,,,,,
ttm,3198149.0,1132672.0,2065477.0,1363803.0,701674.0,-39998.0,-45594.0,616082.0,45922.0,557054.0,557054.0,,,,,658534.0,2496475.0,557054.0,596978.0,69120.0,-39998.0,685202.0,779194.0,478389.0,557054.0,-43140.0,-43140.0,1206731.0,0.0,-3216.0,AKAM,9081,29122.0,,-13106.0,,,,,,,,,
ttm,2872202.0,829323.0,2042879.0,616210.0,1426669.0,-27811.0,70607.0,1469465.0,,1223866.0,1223866.0,,,,,,1445533.0,1465036.0,1467939.0,53010.0,-27811.0,1522475.0,829323.0,537636.0,1465036.0,-3977.0,-3977.0,2064088.0,0.0,-1074.0,PSA,9082,25199.0,2060111.0,,,,,,,,,,
ttm,33014000.0,13433000.0,19581000.0,9731000.0,9850000.0,-1067000.0,966000.0,9749000.0,1981000.0,7747000.0,7747000.0,,,,,8997000.0,23164000.0,7747000.0,7747000.0,1437000.0,-1067000.0,11186000.0,13433000.0,1536000.0,7747000.0,,,12722000.0,0.0,0.0,KO,9092,370000.0,,,,,,,,,,,
ttm,11497000.0,7155000.0,2585000.0,1044000.0,1541000.0,-244000.0,2396000.0,3693000.0,832000.0,2805000.0,2805000.0,,,,,,8199000.0,2805000.0,2891630.0,308000.0,-244000.0,3994000.0,7155000.0,1960000.0,2877000.0,-19000.0,446000.0,5973000.0,0.0,-4370.0,NEM,9102,57000.0,,95000.0,,,,,,,,,
ttm,6145600.0,1807900.0,4337700.0,3024000.0,1313700.0,-108800.0,-135800.0,1069100.0,261600.0,524800.0,524800.0,,,,,920400.0,4831900.0,761600.0,1060115.0,129300.0,-108800.0,1198400.0,1807900.0,,761600.0,-393300.0,-393300.0,1591700.0,0.0,-94785.0,IVZ,9114,20500.0,,,,,,,,,,,
ttm,4607503.0,887154.0,3720349.0,1748540.0,1971809.0,-784400.0,85278.0,1272687.0,-4637.0,1109227.0,1109227.0,,,,,1971809.0,2635694.0,1112564.0,1210816.0,784400.0,-784400.0,2057087.0,887154.0,1318008.0,1112564.0,-134592.0,-134592.0,3509687.0,0.0,-36340.0,SPG,9142,,,,,,,,,,,,
ttm,5465443.0,2288869.0,3176574.0,2456194.0,720380.0,-201130.0,-197188.0,322062.0,96621.0,222519.0,222519.0,,,,,501814.0,4745063.0,222519.0,375514.0,201130.0,-201130.0,523192.0,2288869.0,144746.0,222519.0,-218566.0,-218566.0,886504.0,0.0,-65571.0,HAS,9163,,,,,,,,,,,,
ttm,6237000.0,,,,,,,1314000.0,220000.0,991000.0,991000.0,,,,,,,1094000.0,1158064.0,,,,,,1094000.0,-77000.0,-77000.0,,0.0,-12936.0,RF,9165,,,,,-1330000.0,3516000.0,2564000.0,,,,-77000.0,
ttm,11377000.0,6461000.0,4916000.0,2776000.0,2140000.0,-780000.0,148000.0,1508000.0,31000.0,1477000.0,1477000.0,,,,,2140000.0,9237000.0,1477000.0,1366323.0,754000.0,-780000.0,2262000.0,6320000.0,2036000.0,1477000.0,113000.0,113000.0,4185000.0,0.0,2323.0,XEL,9297,,,,,,,,,,,,
ttm,2542100.0,886400.0,1655700.0,1226700.0,429000.0,-55800.0,-11300.0,361900.0,18700.0,343200.0,343200.0,,,,,428600.0,2113100.0,343200.0,349364.0,55800.0,-55800.0,417700.0,746800.0,280700.0,343200.0,-6500.0,-6500.0,704900.0,0.0,-335.8663,COO,9319,,,,,,,,,,,,
ttm,10205840.0,5754195.0,4451645.0,2568145.0,1883500.0,-442399.0,-113280.0,1327821.0,-75889.0,1385391.0,1385391.0,,,,,1865624.0,8322340.0,1403710.0,1325023.0,779474.0,-442399.0,2107295.0,5096738.0,2242540.0,1403710.0,107790.0,107790.0,4242045.0,0.0,29103.0,ETR,9321,337075.0,4349835.0,,,,,,,,,,
ttm,2506929.0,1105280.0,1401649.0,930429.0,471220.0,-63632.0,-25122.0,382466.0,15460.0,367458.0,367458.0,,,,,454920.0,2035709.0,367458.0,391113.0,65048.0,-63632.0,447514.0,1105280.0,224093.0,367006.0,-25122.0,-25122.0,696729.0,0.0,-1015.0,TFX,9391,1416.0,671607.0,,,,,,,,,,
ttm,79619000.0,60421000.0,19198000.0,17583000.0,1615000.0,-3273000.0,6853000.0,5197000.0,-474000.0,5230000.0,5230000.0,,,,,,78004000.0,5704000.0,7082410.0,3273000.0,-3273000.0,8470000.0,60421000.0,6018000.0,5829000.0,-1717000.0,-1717000.0,16205000.0,0.0,-463590.0,GE,9403,,,,,,,,,,,,
ttm,18159000.0,14298000.0,3861000.0,4149000.0,-288000.0,-268000.0,-1559000.0,-2115000.0,728000.0,-2846000.0,-2846000.0,,,,,,18447000.0,-2846000.0,-1201310.0,379000.0,-268000.0,-1736000.0,14279000.0,2037000.0,-2846000.0,-2253000.0,-2253000.0,2554000.0,0.0,-608310.0,DXC,9425,111000.0,,,,,,,,,,,
ttm,12454700.0,8651300.0,3803400.0,2270600.0,1532800.0,-244200.0,-400.0,1288200.0,296800.0,854900.0,854900.0,,,,,1532800.0,10921900.0,854900.0,984000.0,248700.0,-244200.0,1536900.0,8651300.0,294300.0,976300.0,-10000.0,-10000.0,1841200.0,0.0,-2300.0,TT,9426,4500.0,,,,,,,,,,,
ttm,14050000.0,9339000.0,4711000.0,5952000.0,-1241000.0,-134000.0,,-1433000.0,-350000.0,-1083000.0,-1083000.0,,,,,-1241000.0,15291000.0,-1083000.0,-1083000.0,150000.0,-134000.0,-1283000.0,9339000.0,521000.0,-1083000.0,,,-762000.0,0.0,0.0,GPS,9427,16000.0,-762000.0,,,,,,,,,,
ttm,9437000.0,5804000.0,3633000.0,1662000.0,1971000.0,-163000.0,76000.0,1884000.0,460000.0,1425000.0,1425000.0,,,,,1971000.0,7466000.0,1431000.0,1431000.0,163000.0,-163000.0,2047000.0,5546000.0,361000.0,1431000.0,,,2408000.0,0.0,0.0,DGX,9452,,,75000.0,,,,,,,,,
ttm,14351000.0,5294000.0,9057000.0,6817000.0,2240000.0,,-286000.0,1954000.0,355000.0,1599000.0,1599000.0,,,,,2223000.0,12111000.0,1599000.0,1612906.0,,,2240000.0,4954000.0,812000.0,1599000.0,-17000.0,-17000.0,3069000.0,0.0,-3094.0,SYK,9454,,,,,,,,,,,,
ttm,4929103.0,3673202.0,1255901.0,402195.0,853706.0,-129000.0,32995.0,757701.0,135198.0,617662.0,617662.0,,,,,877458.0,4075397.0,617662.0,602979.0,130155.0,-129000.0,887856.0,3673202.0,374596.0,622503.0,23752.0,23752.0,1238700.0,0.0,4228.0,VMC,9476,1155.0,,,,,,,,,,,
ttm,33443000.0,28723000.0,4720000.0,1317000.0,3403000.0,-328000.0,166000.0,3250000.0,520000.0,2712000.0,2712000.0,,,,,3403000.0,30040000.0,2724000.0,2730000.0,344000.0,-328000.0,3594000.0,28723000.0,1332000.0,2730000.0,,,4926000.0,0.0,0.0,LYB,9481,16000.0,4926000.0,,,,,,,,,,
ttm,7734000.0,3361000.0,4373000.0,1878000.0,2495000.0,-1180000.0,-1183000.0,132000.0,115000.0,216000.0,216000.0,,,,,1918000.0,5239000.0,219000.0,1353820.0,1180000.0,-1180000.0,1312000.0,3361000.0,1724000.0,234000.0,-1534000.0,-1534000.0,4570000.0,0.0,-414180.0,WMB,9505,,3036000.0,,,,,,,,,,
ttm,127144000.0,112752000.0,14392000.0,18800000.0,-4408000.0,-1199000.0,4491000.0,-1116000.0,160000.0,-1279000.0,-1279000.0,,,,,-4408000.0,131552000.0,-1279000.0,-1515520.0,1649000.0,-1199000.0,533000.0,112752000.0,7457000.0,-1279000.0,324000.0,324000.0,7666000.0,0.0,87480.0,F,9507,450000.0,,,,,,,,,,,
ttm,25931000.0,15990000.0,9941000.0,5855000.0,4086000.0,-950000.0,-1140000.0,1996000.0,377000.0,1354000.0,1354000.0,,,,,3149000.0,21845000.0,1354000.0,2129633.0,1002000.0,-950000.0,2998000.0,15990000.0,217000.0,1325000.0,-992000.0,-992000.0,4445000.0,0.0,-187367.0,VIAC,9557,52000.0,3453000.0,-30000.0,,,,,,,,,
ttm,36740000.0,25775000.0,10965000.0,6149000.0,4816000.0,,,4842000.0,1340000.0,3458000.0,3458000.0,,,,,,31924000.0,3458000.0,3458000.0,,,4816000.0,25775000.0,2118000.0,3458000.0,,,6934000.0,0.0,0.0,DE,9576,,,-43000.0,,,,,,,,,
ttm,64807000.0,,,,,,,5085000.0,947000.0,4140000.0,4153000.0,,,,,,59722000.0,4186000.0,4186000.0,1540000.0,,6625000.0,,460000.0,4186000.0,488000.0,488000.0,,0.0,0.0,PRU,9582,,,81000.0,13000.0,,,,,,,,
ttm,18194000.0,12886000.0,5308000.0,3315000.0,1993000.0,-254000.0,-417000.0,1322000.0,234000.0,1119000.0,1119000.0,,,,,,16201000.0,1119000.0,1794210.0,270000.0,-254000.0,1592000.0,12886000.0,1032000.0,1121000.0,-818000.0,-818000.0,3442000.0,0.0,-144790.0,LHX,9622,16000.0,,,,,,,,,,,
ttm,5857949.0,1970242.0,3887707.0,2157392.0,1730315.0,-184397.0,-23900.0,1522018.0,116612.0,1405406.0,1405406.0,,,,,1688676.0,4127634.0,1405406.0,1443855.0,186971.0,-184397.0,1708989.0,1591776.0,808344.0,1405406.0,-41639.0,-41639.0,2558972.0,0.0,-3190.0,ADI,9637,2574.0,,,,,,,,,,,
ttm,4667000.0,3416000.0,1251000.0,1644000.0,-393000.0,-468000.0,-1989000.0,-2850000.0,-11000.0,-3093000.0,-3093000.0,,,,,,5060000.0,-3093000.0,-1061870.0,468000.0,-468000.0,-2382000.0,3416000.0,2074000.0,-3093000.0,-2039000.0,-2039000.0,1731000.0,0.0,-7870.0,HES,9640,,,,,,,,,,,,
ttm,41908000.0,8692000.0,33216000.0,24456000.0,8760000.0,-1376000.0,113000.0,7497000.0,477000.0,9616000.0,9616000.0,,,,,,33148000.0,9616000.0,8866360.0,1449000.0,-1376000.0,8946000.0,8692000.0,3436000.0,6985000.0,-2010000.0,-2010000.0,14392000.0,0.0,-128640.0,PFE,9688,73000.0,,,,,,,,,,,
ttm,9531000.0,7184000.0,2347000.0,179000.0,2168000.0,-729000.0,-1425000.0,14000.0,105000.0,-350000.0,-350000.0,,,,,,7363000.0,-350000.0,452920.0,1003000.0,-729000.0,1017000.0,7184000.0,1074000.0,-353000.0,-1104000.0,-1104000.0,3195000.0,0.0,-298080.0,AES,9693,274000.0,2091000.0,-281000.0,,,,,,,,,
ttm,5259000.0,3878000.0,1381000.0,583000.0,798000.0,-376000.0,-251000.0,171000.0,-40000.0,259000.0,259000.0,,,,,626000.0,4461000.0,261000.0,335830.0,381000.0,-376000.0,552000.0,3819000.0,338000.0,211000.0,-171000.0,-171000.0,1061000.0,0.0,-46170.0,HWM,9700,5000.0,,,,,,,,,,,
ttm,10725000.0,,,,,,,2899000.0,479000.0,2257000.0,2257000.0,,,,,,,2420000.0,2461750.0,,,,,234000.0,2420000.0,-50000.0,-50000.0,,0.0,-8250.0,STT,9718,,,,,-88000.0,7688000.0,2112000.0,,,,-50000.0,
ttm,3056979.0,1731453.0,1325526.0,765351.0,560175.0,-32033.0,-116.0,528026.0,96087.0,268904.0,431865.0,,,,,386868.0,2496804.0,431865.0,431960.0,36633.0,-49353.0,564659.0,1731453.0,211134.0,431865.0,-116.0,-116.0,775909.0,0.0,-21.109,STE,9740,4600.0,,,,,,,,,,,
ttm,15355000.0,20385000.0,-5030000.0,3945000.0,-8975000.0,-942000.0,1095000.0,-8822000.0,-1753000.0,-7069000.0,-7069000.0,,,,,-6359000.0,24330000.0,-7069000.0,-6913549.0,992000.0,-942000.0,-7830000.0,20385000.0,,-7069000.0,-194000.0,-194000.0,-7636000.0,0.0,-38549.0,UAL,9772,50000.0,,,,,,,,2325000.0,,,
ttm,18199500.0,15101800.0,3097700.0,1964100.0,1133600.0,-158200.0,-21300.0,954100.0,209800.0,744300.0,744300.0,,,,,1133600.0,17065900.0,744300.0,744300.0,158200.0,-158200.0,1112300.0,15101800.0,354400.0,744300.0,,,1466700.0,0.0,0.0,CDW,9829,,,,,,,,,,,,
ttm,20249000.0,14370000.0,5879000.0,3452000.0,2427000.0,-25000.0,111000.0,2513000.0,215000.0,2260000.0,2250000.0,,,,,2496000.0,17822000.0,2260000.0,2175871.0,183000.0,-25000.0,2696000.0,14370000.0,5499000.0,2260000.0,92000.0,92000.0,8103000.0,0.0,7871.0,MU,9839,158000.0,,8000.0,-10000.0,,,,,,,,
ttm,25056700.0,17460700.0,7596000.0,5827300.0,1768700.0,-152300.0,-314500.0,1301900.0,339800.0,962100.0,962100.0,,,,,1455700.0,23288000.0,962100.0,962100.0,152300.0,-152300.0,1454200.0,17460700.0,682800.0,962100.0,,,2137000.0,0.0,0.0,DLTR,9850,,2137000.0,,,,,,,,,,
ttm,77867000.0,34255000.0,43612000.0,19736000.0,23876000.0,-357000.0,1559000.0,25078000.0,4179000.0,20899000.0,20899000.0,,,,,23678000.0,53991000.0,20899000.0,19477902.0,629000.0,-357000.0,25707000.0,34255000.0,12239000.0,20899000.0,1706000.0,1706000.0,36240000.0,0.0,284902.0,INTC,9853,272000.0,,,,,,,,,,,
